state,district,year,chloride,sdp,gini
Maharashtra,Wardha,2016,108.88571,1596121.0,0.24
Maharashtra,Wardha,2017,125.19157,1661065.0,0.24
Maharashtra,Wardha,2018,75.049469,1728578.0,0.24
Maharashtra,Washim,2000,62.63158,462182.0458937533,0.23
Maharashtra,Washim,2001,72.599998,478508.9977919124,0.23
Maharashtra,Washim,2002,102.875,511507.574365965,0.23
Maharashtra,Washim,2004,96.066666,599028.1154943785,0.23
Maharashtra,Washim,2005,109.5,685815.41856348,0.23
Maharashtra,Washim,2006,114.69186,780279.5182740722,0.23
Maharashtra,Washim,2007,96.8125,871096.2491881064,0.23
Maharashtra,Washim,2008,102.47666,884779.143581586,0.23
Maharashtra,Pune,2018,68.737549,1728578.0,0.37
Maharashtra,Pune,2017,73.627907,1661065.0,0.37
Maharashtra,Washim,2009,131.77777,970264.8556553776,0.23
Maharashtra,Washim,2013,84.5,1267551.0,0.23
Maharashtra,Washim,2014,78.345001,1345341.0,0.23
Maharashtra,Washim,2015,135.84616,1452513.0,0.23
Maharashtra,Washim,2016,92.470589,1596121.0,0.23
Maharashtra,Washim,2017,112.37651,1661065.0,0.23
Maharashtra,Washim,2018,93.281845,1728578.0,0.23
Maharashtra,Aurangabad,2018,158.05246,1728578.0,0.19
Maharashtra,Aurangabad,2017,119.85642,1661065.0,0.19
Maharashtra,Aurangabad,2015,139.83333,1452513.0,0.19
Maharashtra,Aurangabad,2014,204.0,1345341.0,0.19
Maharashtra,Aurangabad,2013,118.03529,1267551.0,0.19
Maharashtra,Pune,2006,104.85307,780279.5182740722,0.37
Maharashtra,Pune,2005,96.196503,685815.41856348,0.37
Maharashtra,Pune,2004,118.64117,599028.1154943785,0.37
Maharashtra,Pune,2002,96.0,511507.574365965,0.37
Maharashtra,Ahmednagar,2017,134.20111,1661065.0,0.24
Maharashtra,Ahmednagar,2016,127.46667,1596121.0,0.24
Maharashtra,Ahmednagar,2015,140.47368,1452513.0,0.24
Maharashtra,Ahmednagar,2014,179.86667,1345341.0,0.24
Maharashtra,Ahmednagar,2013,248.16667,1267551.0,0.24
Maharashtra,Ahmednagar,2012,185.47826,1189711.0,0.24
Maharashtra,Ahmednagar,2009,214.52499,970264.8556553776,0.24
Maharashtra,Ahmednagar,2008,233.78659,884779.143581586,0.24
Maharashtra,Ahmednagar,2007,218.72707,871096.2491881064,0.24
Maharashtra,Ahmednagar,2006,186.42693,780279.5182740722,0.24
Maharashtra,Ahmednagar,2005,228.27777,685815.41856348,0.24
Maharashtra,Ahmednagar,2004,163.70589,599028.1154943785,0.24
Maharashtra,Ahmednagar,2002,173.89999,511507.574365965,0.24
Maharashtra,Ahmednagar,2001,188.39999,478508.9977919124,0.24
Maharashtra,Ahmednagar,2000,171.44827,462182.0458937533,0.24
Maharashtra,Yavatmal,2000,102.44736,462182.0458937533,0.25
Maharashtra,Yavatmal,2001,119.54054,478508.9977919124,0.25
Maharashtra,Yavatmal,2002,111.80556,511507.574365965,0.25
Maharashtra,Yavatmal,2004,119.18571,599028.1154943785,0.25
Maharashtra,Yavatmal,2005,114.35896,685815.41856348,0.25
Maharashtra,Yavatmal,2006,107.71053,780279.5182740722,0.25
Maharashtra,Yavatmal,2007,142.37143,871096.2491881064,0.25
Maharashtra,Yavatmal,2008,136.58064,884779.143581586,0.25
Maharashtra,Yavatmal,2009,159.09525,970264.8556553776,0.25
Maharashtra,Yavatmal,2012,138.19231,1189711.0,0.25
Maharashtra,Yavatmal,2013,131.2,1267551.0,0.25
Maharashtra,Yavatmal,2014,93.381577,1345341.0,0.25
Maharashtra,Yavatmal,2015,151.61905,1452513.0,0.25
Maharashtra,Yavatmal,2016,96.471207,1596121.0,0.25
Maharashtra,Ahmednagar,2018,136.76103,1728578.0,0.24
Maharashtra,Osmanabad,2016,191.0,1596121.0,0.25
Maharashtra,Akola,2000,403.59091,462182.0458937533,0.25
Maharashtra,Akola,2002,152.0,511507.574365965,0.25
Maharashtra,Pune,2001,91.15625,478508.9977919124,0.37
Maharashtra,Pune,2000,112.54762,462182.0458937533,0.37
Maharashtra,Amravati,2017,143.4007,1661065.0,0.29
Maharashtra,Amravati,2016,122.57143,1596121.0,0.29
Maharashtra,Amravati,2015,122.46,1452513.0,0.29
Maharashtra,Amravati,2014,133.28709,1345341.0,0.29
Maharashtra,Amravati,2013,122.88095,1267551.0,0.29
Maharashtra,Amravati,2012,96.666664,1189711.0,0.29
Maharashtra,Amravati,2009,183.95454,970264.8556553776,0.29
Maharashtra,Amravati,2008,169.71793,884779.143581586,0.29
Maharashtra,Amravati,2007,153.88641,871096.2491881064,0.29
Maharashtra,Amravati,2006,153.69925,780279.5182740722,0.29
Maharashtra,Amravati,2005,152.00922,685815.41856348,0.29
Maharashtra,Amravati,2004,144.34042,599028.1154943785,0.29
Maharashtra,Amravati,2002,128.04878,511507.574365965,0.29
Maharashtra,Amravati,2001,184.95653,478508.9977919124,0.29
Maharashtra,Amravati,2000,209.59822,462182.0458937533,0.29
Maharashtra,Akola,2018,158.04053,1728578.0,0.25
Maharashtra,Akola,2017,120.88449,1661065.0,0.25
Maharashtra,Akola,2016,104.42857,1596121.0,0.25
Maharashtra,Akola,2015,129.92857,1452513.0,0.25
Maharashtra,Akola,2014,196.1579,1345341.0,0.25
Maharashtra,Akola,2013,205.61539,1267551.0,0.25
Maharashtra,Akola,2009,162.61539,970264.8556553776,0.25
Maharashtra,Akola,2008,238.95938,884779.143581586,0.25
Maharashtra,Akola,2007,371.01233,871096.2491881064,0.25
Maharashtra,Akola,2006,200.69231,780279.5182740722,0.25
Maharashtra,Akola,2005,318.36365,685815.41856348,0.25
Maharashtra,Akola,2004,169.3158,599028.1154943785,0.25
Maharashtra,Akola,2001,264.85715,478508.9977919124,0.25
Maharashtra,Nagpur,2013,115.875,1267551.0,0.34
Maharashtra,Osmanabad,2015,195.69231,1452513.0,0.25
Maharashtra,Osmanabad,2013,181.5,1267551.0,0.25
Maharashtra,Nanded,2013,128.96774,1267551.0,0.3
Maharashtra,Nanded,2014,147.78297,1345341.0,0.3
Maharashtra,Nanded,2015,147.6875,1452513.0,0.3
Maharashtra,Nanded,2016,119.46452,1596121.0,0.3
Maharashtra,Nanded,2017,131.56952,1661065.0,0.3
Maharashtra,Nanded,2018,120.51285,1728578.0,0.3
Maharashtra,Nandurbar,2000,79.0,462182.0458937533,0.25
Maharashtra,Nandurbar,2001,64.333336,478508.9977919124,0.25
Maharashtra,Nandurbar,2002,74.0,511507.574365965,0.25
Maharashtra,Nandurbar,2004,101.33334,599028.1154943785,0.25
Maharashtra,Nandurbar,2005,117.0,685815.41856348,0.25
Maharashtra,Nandurbar,2006,97.428574,780279.5182740722,0.25
Maharashtra,Nandurbar,2007,85.333336,871096.2491881064,0.25
Maharashtra,Nanded,2012,132.37038,1189711.0,0.3
Maharashtra,Nandurbar,2008,86.214287,884779.143581586,0.25
Maharashtra,Nandurbar,2012,65.777779,1189711.0,0.25
Maharashtra,Nandurbar,2013,126.0,1267551.0,0.25
Maharashtra,Nandurbar,2014,80.565216,1345341.0,0.25
Maharashtra,Nandurbar,2015,89.0,1452513.0,0.25
Maharashtra,Nandurbar,2016,155.63158,1596121.0,0.25
Maharashtra,Nandurbar,2017,149.24423,1661065.0,0.25
Maharashtra,Nandurbar,2018,117.70581,1728578.0,0.25
Maharashtra,Raigad,2002,14.0,511507.574365965,0.27
Maharashtra,Raigad,2001,223.5,478508.9977919124,0.27
Maharashtra,Bhandara,2018,85.288078,1728578.0,0.24
Maharashtra,Bhandara,2017,116.07906,1661065.0,0.24
Maharashtra,Bhandara,2016,144.61111,1596121.0,0.24
Maharashtra,Bhandara,2015,171.44444,1452513.0,0.24
Maharashtra,Nandurbar,2009,73.714287,970264.8556553776,0.25
Maharashtra,Nanded,2010,199.0,1080814.2888602451,0.3
Maharashtra,Nanded,2009,76.75,970264.8556553776,0.3
Maharashtra,Nanded,2008,94.333336,884779.143581586,0.3
Maharashtra,Nagpur,2015,133.37288,1452513.0,0.34
Maharashtra,Nagpur,2016,115.30612,1596121.0,0.34
Maharashtra,Nagpur,2017,64.643112,1661065.0,0.34
Maharashtra,Nagpur,2018,70.542931,1728578.0,0.34
Maharashtra,Buldhana,2001,97.400002,478508.9977919124,0.25
Maharashtra,Buldhana,2000,171.83333,462182.0458937533,0.25
Maharashtra,Raigarh,2017,65.372566,1661065.0,0.35
Maharashtra,Raigarh,2014,51.48785,1345341.0,0.35
Maharashtra,Raigarh,2004,81.984314,599028.1154943785,0.35
Maharashtra,Raigad,2018,59.556,1728578.0,0.27
Maharashtra,Raigad,2017,49.630051,1661065.0,0.27
Maharashtra,Raigad,2016,73.5,1596121.0,0.27
Maharashtra,Raigad,2015,117.0,1452513.0,0.27
Maharashtra,Raigad,2014,23.0,1345341.0,0.27
Maharashtra,Raigad,2013,135.0,1267551.0,0.27
Maharashtra,Raigad,2012,90.0,1189711.0,0.27
Maharashtra,Raigad,2009,46.0,970264.8556553776,0.27
Maharashtra,Raigad,2008,71.0,884779.143581586,0.27
Maharashtra,Raigad,2007,58.493,871096.2491881064,0.27
Maharashtra,Raigad,2006,58.493,780279.5182740722,0.27
Maharashtra,Raigad,2005,56.5,685815.41856348,0.27
Maharashtra,Raigad,2004,214.5,599028.1154943785,0.27
Maharashtra,Nanded,2000,70.0,462182.0458937533,0.3
Maharashtra,Nanded,2001,71.04348,478508.9977919124,0.3
Maharashtra,Nanded,2002,75.678574,511507.574365965,0.3
Maharashtra,Nanded,2004,77.96154,599028.1154943785,0.3
Maharashtra,Nanded,2005,66.451057,685815.41856348,0.3
Maharashtra,Nanded,2006,106.74194,780279.5182740722,0.3
Maharashtra,Nanded,2007,101.14286,871096.2491881064,0.3
Maharashtra,Bhandara,2014,180.37778,1345341.0,0.24
Maharashtra,Bhandara,2013,186.91304,1267551.0,0.24
Maharashtra,Bhandara,2012,165.29411,1189711.0,0.24
Maharashtra,Bhandara,2009,141.3125,970264.8556553776,0.24
Maharashtra,Beed,2007,188.9005,871096.2491881064,0.24
Maharashtra,Beed,2006,145.81529,780279.5182740722,0.24
Maharashtra,Beed,2005,180.89539,685815.41856348,0.24
Maharashtra,Beed,2004,131.04546,599028.1154943785,0.24
Maharashtra,Beed,2003,35.0,551013.221724762,0.24
Maharashtra,Beed,2002,139.69565,511507.574365965,0.24
Maharashtra,Beed,2001,140.18518,478508.9977919124,0.24
Maharashtra,Beed,2000,119.95652,462182.0458937533,0.24
Maharashtra,Wardha,2000,126.86765,462182.0458937533,0.24
Maharashtra,Wardha,2001,154.6842,478508.9977919124,0.24
Maharashtra,Wardha,2002,122.43478,511507.574365965,0.24
Maharashtra,Wardha,2004,127.72059,599028.1154943785,0.24
Maharashtra,Wardha,2005,115.15385,685815.41856348,0.24
Maharashtra,Wardha,2006,143.375,780279.5182740722,0.24
Maharashtra,Wardha,2007,132.38976,871096.2491881064,0.24
Maharashtra,Wardha,2008,129.81334,884779.143581586,0.24
Maharashtra,Wardha,2009,102.72222,970264.8556553776,0.24
Maharashtra,Wardha,2012,114.0,1189711.0,0.24
Maharashtra,Wardha,2013,161.0,1267551.0,0.24
Maharashtra,Osmanabad,2000,199.72728,462182.0458937533,0.25
Maharashtra,Osmanabad,2001,111.57143,478508.9977919124,0.25
Maharashtra,Osmanabad,2002,145.33333,511507.574365965,0.25
Maharashtra,Osmanabad,2004,229.72858,599028.1154943785,0.25
Maharashtra,Osmanabad,2005,163.60715,685815.41856348,0.25
Maharashtra,Osmanabad,2006,120.25,780279.5182740722,0.25
Maharashtra,Osmanabad,2007,109.64389,871096.2491881064,0.25
Maharashtra,Osmanabad,2008,110.65455,884779.143581586,0.25
Maharashtra,Osmanabad,2009,93.36364,970264.8556553776,0.25
Maharashtra,Osmanabad,2012,39.0,1189711.0,0.25
Maharashtra,Beed,2008,145.52895,884779.143581586,0.24
Maharashtra,Osmanabad,2014,130.75,1345341.0,0.25
Maharashtra,Beed,2009,147.17647,970264.8556553776,0.24
Maharashtra,Beed,2013,158.78572,1267551.0,0.24
Maharashtra,Bhandara,2008,205.90434,884779.143581586,0.24
Maharashtra,Bhandara,2007,110.55,871096.2491881064,0.24
Maharashtra,Bhandara,2006,190.69565,780279.5182740722,0.24
Maharashtra,Bhandara,2005,182.79167,685815.41856348,0.24
Maharashtra,Bhandara,2004,172.63637,599028.1154943785,0.24
Maharashtra,Bhandara,2002,149.2381,511507.574365965,0.24
Maharashtra,Bhandara,2001,152.2375,478508.9977919124,0.24
Maharashtra,Bhandara,2000,126.4,462182.0458937533,0.24
Maharashtra,Nashik,2000,143.53192,462182.0458937533,0.3
Maharashtra,Ratnagiri,2004,21.116667,599028.1154943785,0.25
Maharashtra,Nashik,2002,113.96296,511507.574365965,0.3
Maharashtra,Nashik,2004,139.88214,599028.1154943785,0.3
Maharashtra,Nashik,2005,152.3871,685815.41856348,0.3
Maharashtra,Nashik,2006,133.48276,780279.5182740722,0.3
Maharashtra,Nashik,2007,161.03847,871096.2491881064,0.3
Maharashtra,Nashik,2008,142.66719,884779.143581586,0.3
Maharashtra,Nashik,2009,126.90476,970264.8556553776,0.3
Maharashtra,Nashik,2012,143.39285,1189711.0,0.3
Maharashtra,Nashik,2013,131.47917,1267551.0,0.3
Maharashtra,Nashik,2014,126.77891,1345341.0,0.3
Maharashtra,Nashik,2015,128.75555,1452513.0,0.3
Maharashtra,Nashik,2016,124.44716,1596121.0,0.3
Maharashtra,Nashik,2017,106.55734,1661065.0,0.3
Maharashtra,Nashik,2018,132.67319,1728578.0,0.3
Maharashtra,Beed,2018,105.74574,1728578.0,0.24
Maharashtra,Beed,2017,147.22147,1661065.0,0.24
Maharashtra,Beed,2016,222.28572,1596121.0,0.24
Maharashtra,Beed,2015,157.0,1452513.0,0.24
Maharashtra,Beed,2014,161.735,1345341.0,0.24
Maharashtra,Beed,2012,166.88889,1189711.0,0.24
Maharashtra,Ratnagiri,2005,14.363636,685815.41856348,0.25
Maharashtra,Yavatmal,2018,116.67052,1728578.0,0.25
Maharashtra,Ratnagiri,2007,14.013889,871096.2491881064,0.25
Maharashtra,Sindhudurg,2015,24.970589,1452513.0,0.21
Maharashtra,Sindhudurg,2016,27.88372,1596121.0,0.21
Maharashtra,Sindhudurg,2017,309.17764,1661065.0,0.21
Maharashtra,Sindhudurg,2018,19.204256,1728578.0,0.21
Maharashtra,Gadchiroli,2000,107.35135,462182.0458937533,0.24
Maharashtra,Gadchiroli,2001,95.976746,478508.9977919124,0.24
Maharashtra,Gadchiroli,2002,96.333336,511507.574365965,0.24
Maharashtra,Gadchiroli,2004,96.693878,599028.1154943785,0.24
Maharashtra,Gadchiroli,2005,91.770836,685815.41856348,0.24
Maharashtra,Gadchiroli,2006,93.595039,780279.5182740722,0.24
Maharashtra,Gadchiroli,2007,104.15385,871096.2491881064,0.24
Maharashtra,Gadchiroli,2008,102.64516,884779.143581586,0.24
Maharashtra,Gadchiroli,2009,97.916664,970264.8556553776,0.24
Maharashtra,Gadchiroli,2012,159.5,1189711.0,0.24
Maharashtra,Gadchiroli,2013,140.13043,1267551.0,0.24
Maharashtra,Gadchiroli,2014,102.96923,1345341.0,0.24
Maharashtra,Gadchiroli,2015,139.77272,1452513.0,0.24
Maharashtra,Gadchiroli,2016,124.75,1596121.0,0.24
Maharashtra,Gadchiroli,2017,87.341263,1661065.0,0.24
Maharashtra,Gadchiroli,2018,99.217216,1728578.0,0.24
Maharashtra,Latur,2018,103.53369,1728578.0,0.24
Maharashtra,Latur,2017,120.65051,1661065.0,0.24
Maharashtra,Kolhapur,2000,57.25,462182.0458937533,0.21
Maharashtra,Kolhapur,2001,82.535713,478508.9977919124,0.21
Maharashtra,Kolhapur,2002,90.35714,511507.574365965,0.21
Maharashtra,Kolhapur,2004,90.454544,599028.1154943785,0.21
Maharashtra,Kolhapur,2005,85.111542,685815.41856348,0.21
Maharashtra,Kolhapur,2006,82.720001,780279.5182740722,0.21
Maharashtra,Kolhapur,2007,70.851852,871096.2491881064,0.21
Maharashtra,Sindhudurg,2014,23.585327,1345341.0,0.21
Maharashtra,Kolhapur,2008,70.842102,884779.143581586,0.21
Maharashtra,Sindhudurg,2013,50.388889,1267551.0,0.21
Maharashtra,Sindhudurg,2009,32.153847,970264.8556553776,0.21
Maharashtra,Jalna,2004,195.06667,599028.1154943785,0.18
Maharashtra,Jalna,2002,188.04762,511507.574365965,0.18
Maharashtra,Jalna,2001,186.06667,478508.9977919124,0.18
Maharashtra,Jalna,2000,158.25,462182.0458937533,0.18
Maharashtra,Jalgaon,2018,97.806549,1728578.0,0.26
Maharashtra,Jalgaon,2017,111.43488,1661065.0,0.26
Maharashtra,Jalgaon,2016,147.77777,1596121.0,0.26
Maharashtra,Jalgaon,2015,145.60001,1452513.0,0.26
Maharashtra,Jalgaon,2014,192.58109,1345341.0,0.26
Maharashtra,Jalgaon,2013,173.21739,1267551.0,0.26
Maharashtra,Jalgaon,2012,202.08,1189711.0,0.26
Maharashtra,Jalgaon,2009,168.62962,970264.8556553776,0.26
Maharashtra,Jalgaon,2008,182.74655,884779.143581586,0.26
Maharashtra,Jalgaon,2007,204.63661,871096.2491881064,0.26
Maharashtra,Jalgaon,2006,147.86208,780279.5182740722,0.26
Maharashtra,Jalgaon,2005,156.83794,685815.41856348,0.26
Maharashtra,Jalgaon,2004,178.3871,599028.1154943785,0.26
Maharashtra,Jalgaon,2002,121.75,511507.574365965,0.26
Maharashtra,Jalgaon,2001,126.46154,478508.9977919124,0.26
Maharashtra,Jalgaon,2000,130.16667,462182.0458937533,0.26
Maharashtra,Gondia,2013,162.57143,1267551.0,0.4
Maharashtra,Sindhudurg,2000,27.153334,462182.0458937533,0.21
Maharashtra,Sindhudurg,2001,27.030304,478508.9977919124,0.21
Maharashtra,Sindhudurg,2002,25.757576,511507.574365965,0.21
Maharashtra,Sindhudurg,2004,27.645161,599028.1154943785,0.21
Maharashtra,Sindhudurg,2005,35.133335,685815.41856348,0.21
Maharashtra,Sindhudurg,2006,30.142857,780279.5182740722,0.21
Maharashtra,Sindhudurg,2007,33.294117,871096.2491881064,0.21
Maharashtra,Sindhudurg,2008,35.555557,884779.143581586,0.21
Maharashtra,Sindhudurg,2012,42.0,1189711.0,0.21
Maharashtra,Kolhapur,2009,57.204166,970264.8556553776,0.21
Maharashtra,Kolhapur,2013,77.800003,1267551.0,0.21
Maharashtra,Latur,2016,182.72728,1596121.0,0.24
Maharashtra,Solapur,2000,174.14583,462182.0458937533,0.28
Maharashtra,Solapur,2018,200.58792,1728578.0,0.28
Maharashtra,Solapur,2017,195.11589,1661065.0,0.28
Maharashtra,Solapur,2001,172.8125,478508.9977919124,0.28
Maharashtra,Solapur,2002,176.26666,511507.574365965,0.28
Maharashtra,Solapur,2004,306.85715,599028.1154943785,0.28
Maharashtra,Solapur,2005,198.92772,685815.41856348,0.28
Maharashtra,Solapur,2006,194.4762,780279.5182740722,0.28
Maharashtra,Solapur,2007,178.375,871096.2491881064,0.28
Maharashtra,Solapur,2008,195.48572,884779.143581586,0.28
Maharashtra,Solapur,2009,189.93549,970264.8556553776,0.28
Maharashtra,Gondia,2018,100.81097,1728578.0,0.4
Maharashtra,Gondia,2017,83.546539,1661065.0,0.4
Maharashtra,Gondia,2016,128.37555,1596121.0,0.4
Maharashtra,Gondia,2015,149.625,1452513.0,0.4
Maharashtra,Solapur,2016,253.92857,1596121.0,0.28
Maharashtra,Solapur,2015,249.40909,1452513.0,0.28
Maharashtra,Solapur,2014,120.7,1345341.0,0.28
Maharashtra,Solapur,2013,151.0,1267551.0,0.28
Maharashtra,Gondia,2000,91.25,462182.0458937533,0.4
Maharashtra,Gondia,2001,78.478264,478508.9977919124,0.4
Maharashtra,Gondia,2002,85.388885,511507.574365965,0.4
Maharashtra,Gondia,2004,78.318184,599028.1154943785,0.4
Maharashtra,Gondia,2005,84.181816,685815.41856348,0.4
Maharashtra,Gondia,2006,77.447823,780279.5182740722,0.4
Maharashtra,Gondia,2007,75.954544,871096.2491881064,0.4
Maharashtra,Gondia,2008,81.804352,884779.143581586,0.4
Maharashtra,Gondia,2009,81.666664,970264.8556553776,0.4
Maharashtra,Gondia,2012,95.529411,1189711.0,0.4
Maharashtra,Hingoli,2000,98.111115,462182.0458937533,0.27
Maharashtra,Hingoli,2001,135.53334,478508.9977919124,0.27
Maharashtra,Hingoli,2002,28.5,511507.574365965,0.27
Maharashtra,Hingoli,2004,44.833332,599028.1154943785,0.27
Maharashtra,Latur,2015,159.5,1452513.0,0.24
Maharashtra,Latur,2014,119.15334,1345341.0,0.24
Maharashtra,Latur,2013,190.0625,1267551.0,0.24
Maharashtra,Latur,2009,108.0,970264.8556553776,0.24
Maharashtra,Latur,2008,141.1125,884779.143581586,0.24
Maharashtra,Latur,2007,102.64286,871096.2491881064,0.24
Maharashtra,Latur,2006,141.33333,780279.5182740722,0.24
Maharashtra,Latur,2005,143.0,685815.41856348,0.24
Maharashtra,Latur,2004,148.375,599028.1154943785,0.24
Maharashtra,Latur,2002,109.94118,511507.574365965,0.24
Maharashtra,Latur,2001,101.5,478508.9977919124,0.24
Maharashtra,Latur,2000,159.25,462182.0458937533,0.24
Maharashtra,Kolhapur,2014,64.914284,1345341.0,0.21
Maharashtra,Kolhapur,2015,58.35294,1452513.0,0.21
Maharashtra,Jalna,2005,186.79178,685815.41856348,0.18
Maharashtra,Kolhapur,2016,71.14286,1596121.0,0.21
Maharashtra,Kolhapur,2018,48.554684,1728578.0,0.21
Maharashtra,Ratnagiri,2006,18.747221,780279.5182740722,0.25
Maharashtra,Hingoli,2018,95.407143,1728578.0,0.27
Maharashtra,Hingoli,2017,95.041458,1661065.0,0.27
Maharashtra,Hingoli,2016,119.86667,1596121.0,0.27
Maharashtra,Yavatmal,2017,84.136261,1661065.0,0.25
Maharashtra,Hingoli,2014,106.88,1345341.0,0.27
Maharashtra,Hingoli,2013,133.42105,1267551.0,0.27
Maharashtra,Hingoli,2012,176.92857,1189711.0,0.27
Maharashtra,Hingoli,2009,238.0,970264.8556553776,0.27
Maharashtra,Hingoli,2008,110.06,884779.143581586,0.27
Maharashtra,Hingoli,2007,125.77778,871096.2491881064,0.27
Maharashtra,Hingoli,2006,100.5544,780279.5182740722,0.27
Maharashtra,Hingoli,2005,110.71525,685815.41856348,0.27
Maharashtra,Kolhapur,2017,43.081615,1661065.0,0.21
Maharashtra,Jalna,2006,242.85715,780279.5182740722,0.18
Maharashtra,Gondia,2014,115.61111,1345341.0,0.4
Maharashtra,Jalna,2008,273.97354,884779.143581586,0.18
Maharashtra,Dhule,2008,191.89722,884779.143581586,0.24
Maharashtra,Jalna,2018,103.57781,1728578.0,0.18
Maharashtra,Sangli,2015,223.45454,1452513.0,0.24
Maharashtra,Dhule,2009,138.44444,970264.8556553776,0.24
Maharashtra,Dhule,2012,235.94737,1189711.0,0.24
Maharashtra,Dhule,2013,231.26315,1267551.0,0.24
Maharashtra,Jalna,2007,238.3325,871096.2491881064,0.18
Maharashtra,Satara,2000,136.21053,462182.0458937533,0.31
Maharashtra,Satara,2001,91.151512,478508.9977919124,0.31
Maharashtra,Satara,2002,101.61072,511507.574365965,0.31
Maharashtra,Satara,2004,44.636364,599028.1154943785,0.31
Maharashtra,Satara,2005,123.58537,685815.41856348,0.31
Maharashtra,Satara,2006,155.63637,780279.5182740722,0.31
Maharashtra,Satara,2007,88.724136,871096.2491881064,0.31
Maharashtra,Satara,2008,109.3,884779.143581586,0.31
Maharashtra,Dhule,2007,181.6875,871096.2491881064,0.24
Maharashtra,Sangli,2000,187.80833,462182.0458937533,0.24
Maharashtra,Sangli,2001,98.5,478508.9977919124,0.24
Maharashtra,Sangli,2002,166.8421,511507.574365965,0.24
Maharashtra,Sangli,2016,173.10001,1596121.0,0.24
Maharashtra,Dhule,2006,146.3,780279.5182740722,0.24
Maharashtra,Dhule,2005,200.41176,685815.41856348,0.24
Maharashtra,Dhule,2004,205.84763,599028.1154943785,0.24
Maharashtra,Dhule,2002,127.8,511507.574365965,0.24
Maharashtra,Dhule,2001,108.8125,478508.9977919124,0.24
Maharashtra,Dhule,2000,117.68182,462182.0458937533,0.24
Maharashtra,Satara,2009,134.13513,970264.8556553776,0.31
Maharashtra,Sangli,2017,133.88094,1661065.0,0.24
Maharashtra,Sangli,2013,189.86957,1267551.0,0.24
Maharashtra,Sangli,2009,175.88235,970264.8556553776,0.24
Maharashtra,Sangli,2008,145.57895,884779.143581586,0.24
Maharashtra,Sangli,2007,120.8125,871096.2491881064,0.24
Maharashtra,Sangli,2006,84.333336,780279.5182740722,0.24
Maharashtra,Sangli,2005,156.0,685815.41856348,0.24
Maharashtra,Sangli,2004,33.849998,599028.1154943785,0.24
Maharashtra,Sangli,2018,107.94525,1728578.0,0.24
Maharashtra,Satara,2013,74.96154,1267551.0,0.31
Maharashtra,Dhule,2017,162.86209,1661065.0,0.24
Maharashtra,Satara,2015,78.166664,1452513.0,0.31
Maharashtra,Jalna,2009,234.91667,970264.8556553776,0.18
Maharashtra,Jalna,2012,356.0,1189711.0,0.18
Maharashtra,Jalna,2013,338.0,1267551.0,0.18
Maharashtra,Jalna,2014,271.38,1345341.0,0.18
Maharashtra,Jalna,2015,352.0,1452513.0,0.18
Maharashtra,Jalna,2016,213.58333,1596121.0,0.18
Maharashtra,Jalna,2017,230.36606,1661065.0,0.18
Maharashtra,Dhule,2018,201.10489,1728578.0,0.24
Maharashtra,Ratnagiri,2008,14.129032,884779.143581586,0.25
Maharashtra,Ratnagiri,2009,14.214286,970264.8556553776,0.25
Maharashtra,Ratnagiri,2012,33.366665,1189711.0,0.25
Maharashtra,Ratnagiri,2013,44.86842,1267551.0,0.25
