state,district,year,chloride,sdp
Himachal Pradesh,Kangra,2010,119.08696,25458.06031431403
Himachal Pradesh,Kangra,2012,33.337082,29164.418830040668
Himachal Pradesh,Kangra,2013,41.272728,31369.86527948608
Himachal Pradesh,Kangra,2014,41.099998,33700.07156087388
Himachal Pradesh,Kangra,2018,35.659092,44849.35146978371
Himachal Pradesh,Mandi,2010,27.0,25458.06031431403
Himachal Pradesh,Mandi,2011,47.888889,27363.98980603143
Himachal Pradesh,Solan,2018,45.285713,44849.35146978371
Himachal Pradesh,Sirmaur,2012,33.909092,29164.418830040668
Himachal Pradesh,Sirmaur,2010,75.919998,25458.06031431403
Himachal Pradesh,Sirmaur,2009,23.991667,23490.88319411015
Himachal Pradesh,Sirmaur,2008,36.358334,22282.0484213507
Himachal Pradesh,Sirmaur,2007,40.246155,21244.86818632309
Himachal Pradesh,Sirmaur,2006,48.400002,20001.380150077868
Himachal Pradesh,Sirmaur,2005,46.727272,18542.719524281467
Himachal Pradesh,Sirmaur,2004,30.666666,17076.0
Himachal Pradesh,Sirmaur,2003,56.857143,15596.0
Himachal Pradesh,Una,2013,44.277779,31369.86527948608
Himachal Pradesh,Chamba,2018,50.0,44849.35146978371
Himachal Pradesh,Sirmaur,2014,15.1,33700.07156087388
Himachal Pradesh,Una,2000,59.900002,13262.0
Himachal Pradesh,Una,2003,45.736843,15596.0
Himachal Pradesh,Una,2004,35.722221,17076.0
Himachal Pradesh,Una,2005,55.599998,18542.719524281467
Himachal Pradesh,Una,2012,51.35294,29164.418830040668
Himachal Pradesh,Una,2011,44.157894,27363.98980603143
Himachal Pradesh,Una,2010,48.666668,25458.06031431403
Himachal Pradesh,Una,2009,29.105,23490.88319411015
Himachal Pradesh,Una,2008,44.814285,22282.0484213507
Himachal Pradesh,Una,2007,37.400002,21244.86818632309
Himachal Pradesh,Una,2006,47.770588,20001.380150077868
Himachal Pradesh,Una,2014,45.611111,33700.07156087388
Himachal Pradesh,Una,2002,32.0,14617.0
Himachal Pradesh,Sirmaur,2015,16.777779,36416.76210425714
Himachal Pradesh,Sirmaur,2011,53.981819,27363.98980603143
Himachal Pradesh,Solan,2000,45.75,13262.0
Himachal Pradesh,Solan,2014,48.285713,33700.07156087388
Himachal Pradesh,Solan,2012,39.454544,29164.418830040668
Himachal Pradesh,Solan,2011,56.81818,27363.98980603143
Himachal Pradesh,Solan,2010,55.166668,25458.06031431403
Himachal Pradesh,Solan,2009,35.220001,23490.88319411015
Himachal Pradesh,Sirmaur,2018,41.818127,44849.35146978371
Himachal Pradesh,Solan,2017,35.0,42275.95392178356
Himachal Pradesh,Solan,2008,73.800003,22282.0484213507
Himachal Pradesh,Solan,2007,50.111111,21244.86818632309
Himachal Pradesh,Solan,2006,58.090908,20001.380150077868
Himachal Pradesh,Solan,2015,43.599998,36416.76210425714
Himachal Pradesh,Solan,2016,7.0999999,39829.12431923221
Himachal Pradesh,Solan,2004,47.416668,17076.0
Himachal Pradesh,Solan,2003,49.68182,15596.0
Himachal Pradesh,Solan,2002,46.084614,14617.0
Himachal Pradesh,Una,2018,58.285713,44849.35146978371
Himachal Pradesh,Una,2015,53.433334,36416.76210425714
Himachal Pradesh,Solan,2001,36.400002,13938.0
Himachal Pradesh,Solan,2005,96.099998,18542.719524281467
Jammu And Kashmir,Rajauri,2001,18.516666,14185.0
Jammu And Kashmir,Rajauri,2000,17.25,13917.0
Jammu And Kashmir,Rajauri,2003,24.833334,15673.0
Jammu And Kashmir,Rajauri,2004,20.666666,16519.0
Jammu And Kashmir,ReasiÃƒâ€šÃ‚Â ,2016,14.0,30497.054509695565
Jammu And Kashmir,ReasiÃƒâ€šÃ‚Â ,2015,18.0,29746.400934102352
Jammu And Kashmir,Reasi,2016,16.666666,30497.054509695565
Jammu And Kashmir,Rajauri,2002,23.25,14907.0
Jammu And Kashmir,Rajauri,2016,16.888889,30497.054509695565
Jammu And Kashmir,Kathua,2016,37.694141,30497.054509695565
Jammu And Kashmir,Rajauri,2013,20.0,26031.51455655993
Jammu And Kashmir,Rajauri,2005,19.285715,17284.24132749442
Jammu And Kashmir,Rajauri,2012,18.5,24843.16425498169
Jammu And Kashmir,Rajauri,2010,23.683332,22876.38948995363
Jammu And Kashmir,Reasi,2015,26.857143,29746.400934102352
Jammu And Kashmir,Rajauri,2009,16.4,21639.5212089988
Jammu And Kashmir,Rajauri,2008,16.950001,20639.530224969945
Jammu And Kashmir,Rajauri,2007,13.3125,19423.22913446677
Jammu And Kashmir,Rajauri,2006,20.125,18293.452086553323
Jammu And Kashmir,Rajauri,2015,33.857143,29746.400934102352
Jammu And Kashmir,Reasi,2014,20.125,24783.377687014086
Jammu And Kashmir,Rajauri,2014,21.0,24783.377687014086
Jammu And Kashmir,Reasi,2012,21.25,24843.16425498169
Jammu And Kashmir,Kathua,2003,38.087502,15673.0
Jammu And Kashmir,Kathua,2004,39.877777,16519.0
Jammu And Kashmir,Kathua,2005,35.520512,17284.24132749442
Jammu And Kashmir,Udhampur,2016,23.111111,30497.054509695565
Jammu And Kashmir,Udhampur,2015,24.882353,29746.400934102352
Jammu And Kashmir,Udhampur,2014,46.555557,24783.377687014086
Jammu And Kashmir,Udhampur,2013,51.75,26031.51455655993
Jammu And Kashmir,Udhampur,2012,57.81818,24843.16425498169
Jammu And Kashmir,Udhampur,2010,23.244444,22876.38948995363
Jammu And Kashmir,Udhampur,2009,33.577778,21639.5212089988
Jammu And Kashmir,Udhampur,2008,24.777779,20639.530224969945
Jammu And Kashmir,Udhampur,2007,30.222221,19423.22913446677
Jammu And Kashmir,Udhampur,2006,33.125,18293.452086553323
Jammu And Kashmir,Udhampur,2005,30.444445,17284.24132749442
Jammu And Kashmir,Udhampur,2004,34.57143,16519.0
Jammu And Kashmir,Udhampur,2003,39.222221,15673.0
Jammu And Kashmir,Udhampur,2002,29.5,14907.0
Jammu And Kashmir,Udhampur,2001,28.875,14185.0
Jammu And Kashmir,Udhampur,2000,28.75,13917.0
Jammu And Kashmir,Kathua,2006,32.313953,18293.452086553323
Jammu And Kashmir,Kathua,2007,35.152382,19423.22913446677
Jammu And Kashmir,Kathua,2008,56.342106,20639.530224969945
Jammu And Kashmir,Kathua,2009,31.802856,21639.5212089988
Jammu And Kashmir,Kathua,2010,50.525806,22876.38948995363
Jammu And Kashmir,Kathua,2012,46.077145,24843.16425498169
Jammu And Kashmir,Kathua,2013,42.758141,26031.51455655993
Jammu And Kashmir,Kathua,2014,34.111111,24783.377687014086
Jammu And Kashmir,Kathua,2002,37.336666,14907.0
Jammu And Kashmir,Kathua,2001,35.922501,14185.0
Jammu And Kashmir,Baramulla,2016,30.428572,30497.054509695565
Jammu And Kashmir,Baramulla,2015,42.087502,29746.400934102352
Jammu And Kashmir,Reasi,2010,20.799999,22876.38948995363
Jammu And Kashmir,Reasi,2008,23.666666,20639.530224969945
Jammu And Kashmir,Reasi,2007,18.416666,19423.22913446677
Jammu And Kashmir,Reasi,2006,22.333334,18293.452086553323
Jammu And Kashmir,Reasi,2005,20.5,17284.24132749442
Jammu And Kashmir,Reasi,2004,24.200001,16519.0
Jammu And Kashmir,Reasi,2003,18.4,15673.0
Jammu And Kashmir,Reasi,2002,19.799999,14907.0
Jammu And Kashmir,Reasi,2001,15.5,14185.0
Jammu And Kashmir,Reasi,2000,12.62,13917.0
Jammu And Kashmir,Srinagar,2012,37.0,24843.16425498169
Jammu And Kashmir,Srinagar,2013,41.0,26031.51455655993
Jammu And Kashmir,Srinagar,2014,7.0,24783.377687014086
Jammu And Kashmir,Reasi,2013,40.333332,26031.51455655993
Jammu And Kashmir,Srinagar,2015,34.799999,29746.400934102352
Jammu And Kashmir,Rajouri,2000,17.0,13917.0
Jammu And Kashmir,Rajouri,2003,32.0,15673.0
Jammu And Kashmir,Rajouri,2007,14.0,19423.22913446677
Jammu And Kashmir,Rajouri,2008,11.0,20639.530224969945
Jammu And Kashmir,Rajouri,2012,32.0,24843.16425498169
Jammu And Kashmir,Rajouri,2013,32.0,26031.51455655993
Jammu And Kashmir,Rajouri,2014,25.0,24783.377687014086
Jammu And Kashmir,Rajouri,2015,30.0,29746.400934102352
Jammu And Kashmir,Rajouri,2016,10.5,30497.054509695565
Jammu And Kashmir,Kathua,2000,46.872093,13917.0
Jammu And Kashmir,Baramulla,2012,26.75,24843.16425498169
Jammu And Kashmir,Baramulla,2013,35.555557,26031.51455655993
Jammu And Kashmir,Baramulla,2014,46.400002,24783.377687014086
Jammu And Kashmir,Srinagar,2016,23.0,30497.054509695565
Jammu And Kashmir,Reasi,2009,11.85,21639.5212089988
Jammu And Kashmir,Kathua,2015,42.839535,29746.400934102352
Jammu And Kashmir,Jammu,2013,32.47826,26031.51455655993
Jammu And Kashmir,Poonch,2014,23.0,24783.377687014086
Jammu And Kashmir,Poonch,2015,21.5,29746.400934102352
Jammu And Kashmir,Poonch,2016,10.5,30497.054509695565
Jammu And Kashmir,Kupwara,2016,47.222221,30497.054509695565
Jammu And Kashmir,Pulwama,2004,25.0,16519.0
Jammu And Kashmir,Pulwama,2012,25.0,24843.16425498169
Jammu And Kashmir,Anantnag,2016,46.0,30497.054509695565
Jammu And Kashmir,Anantnag,2015,10.4,29746.400934102352
Jammu And Kashmir,Anantnag,2014,53.0,24783.377687014086
Jammu And Kashmir,Anantnag,2013,36.0,26031.51455655993
Jammu And Kashmir,Anantnag,2012,14.0,24843.16425498169
Jammu And Kashmir,Anantnag,2003,36.0,15673.0
Jammu And Kashmir,Poonch,2013,23.0,26031.51455655993
Jammu And Kashmir,Jammu,2016,32.612965,30497.054509695565
Jammu And Kashmir,Jammu,2014,42.535954,24783.377687014086
Jammu And Kashmir,Pulwama,2013,16.0,26031.51455655993
Jammu And Kashmir,Jammu,2012,52.540741,24843.16425498169
Jammu And Kashmir,Jammu,2010,49.946808,22876.38948995363
Jammu And Kashmir,Jammu,2009,43.333332,21639.5212089988
Jammu And Kashmir,Jammu,2008,57.080391,20639.530224969945
Jammu And Kashmir,Jammu,2007,63.785713,19423.22913446677
Jammu And Kashmir,Jammu,2006,53.194229,18293.452086553323
Jammu And Kashmir,Jammu,2005,63.0,17284.24132749442
Jammu And Kashmir,Jammu,2000,49.787235,13917.0
Jammu And Kashmir,Jammu,2001,39.597729,14185.0
Jammu And Kashmir,Jammu,2002,43.081081,14907.0
Jammu And Kashmir,Jammu,2015,47.347252,29746.400934102352
Jammu And Kashmir,Poonch,2012,16.0,24843.16425498169
Jammu And Kashmir,Jammu,2004,57.224491,16519.0
Jammu And Kashmir,Kulgam,2012,36.0,24843.16425498169
Jammu And Kashmir,Poonch,2010,7.0999999,22876.38948995363
Jammu And Kashmir,Pulwama,2014,49.0,24783.377687014086
Jammu And Kashmir,Kupwara,2012,47.714287,24843.16425498169
Jammu And Kashmir,Kupwara,2013,49.400002,26031.51455655993
Jammu And Kashmir,Kupwara,2014,70.571426,24783.377687014086
Jammu And Kashmir,Kupwara,2015,50.075001,29746.400934102352
Jammu And Kashmir,Poonch,2004,18.0,16519.0
Jammu And Kashmir,Poonch,2009,11.0,21639.5212089988
Jammu And Kashmir,Poonch,2007,11.0,19423.22913446677
Jammu And Kashmir,Poonch,2006,18.0,18293.452086553323
Jammu And Kashmir,Poonch,2005,11.0,17284.24132749442
Jammu And Kashmir,Pulwama,2016,17.5,30497.054509695565
Jammu And Kashmir,Pulwama,2015,29.700001,29746.400934102352
Jammu And Kashmir,Poonch,2008,11.0,20639.530224969945
Jharkhand,Deoghar,2012,160.39999,60652.99235135825
Jharkhand,Deoghar,2013,146.0,61092.295152988205
Jharkhand,Pakur,2013,56.5,61092.295152988205
Jharkhand,Pakur,2018,536.80499,84656.4487562084
Jharkhand,Deoghar,2011,132.75,55727.36546290712
Jharkhand,Purbi Singhbhum,2008,76.014282,42041.80850422195
Jharkhand,Pakur,2011,72.316002,55727.36546290712
Jharkhand,Pakur,2010,63.833332,52930.46449034982
Jharkhand,Pakur,2009,80.285713,46208.3080141737
Jharkhand,Pakur,2008,103.0,42041.80850422195
Jharkhand,Pakur,2005,99.599998,35232.748567551265
Jharkhand,Simdega,2004,62.0,36886.0
Jharkhand,Simdega,2006,31.0,35822.9968712304
Jharkhand,Pakur,2004,21.333334,36886.0
Jharkhand,Ramgarh,2001,50.0,28500.0
Jharkhand,Ramgarh,2004,107.0,36886.0
Jharkhand,Ramgarh,2005,39.5,35232.748567551265
Jharkhand,Pakur,2012,111.5,60652.99235135825
Jharkhand,Deoghar,2010,102.8,52930.46449034982
Jharkhand,Pashchimi Singhbhum,2010,135.39999,52930.46449034982
Jharkhand,Ramgarh,2008,125.33334,42041.80850422195
Jharkhand,Deoghar,2000,158.66667,26663.0
Jharkhand,Purbi Singhbhum,2000,54.0,26663.0
Jharkhand,Purbi Singhbhum,2002,89.658752,29298.0
Jharkhand,Purbi Singhbhum,2004,69.883331,36886.0
Jharkhand,Purbi Singhbhum,2005,115.2,35232.748567551265
Jharkhand,Purbi Singhbhum,2006,95.300003,35822.9968712304
Jharkhand,Purbi Singhbhum,2018,43.0,84656.4487562084
Jharkhand,Deoghar,2004,84.25,36886.0
Jharkhand,Purbi Singhbhum,2017,66.0,77708.73094797395
Jharkhand,Purbi Singhbhum,2015,32.0,64184.045803056106
Jharkhand,Purbi Singhbhum,2014,145.345,69188.36589881674
Jharkhand,Purbi Singhbhum,2013,65.10125,61092.295152988205
Jharkhand,Purbi Singhbhum,2012,69.875,60652.99235135825
Jharkhand,Purbi Singhbhum,2011,101.524,55727.36546290712
Jharkhand,Purbi Singhbhum,2010,81.666664,52930.46449034982
Jharkhand,Purbi Singhbhum,2009,101.45454,46208.3080141737
Jharkhand,Purbi Singhbhum,2016,71.25,71539.02124087178
Jharkhand,Ramgarh,2007,249.0,43802.82022768396
Jharkhand,Deoghar,2005,146.39999,35232.748567551265
Jharkhand,Deoghar,2008,121.33334,42041.80850422195
Jharkhand,Ramgarh,2009,103.0,46208.3080141737
Jharkhand,Ramgarh,2010,102.5,52930.46449034982
Jharkhand,Ramgarh,2011,121.33334,55727.36546290712
Jharkhand,Palamu,2000,121.0,26663.0
Jharkhand,Ramgarh,2012,118.5,60652.99235135825
Jharkhand,Ranchi,2004,109.58334,36886.0
Jharkhand,Ranchi,2005,46.18182,35232.748567551265
Jharkhand,Deoghar,2006,130.8,35822.9968712304
Jharkhand,Ranchi,2006,35.257141,35822.9968712304
Jharkhand,Ranchi,2008,52.281818,42041.80850422195
Jharkhand,Ranchi,2009,57.363636,46208.3080141737
Jharkhand,Ranchi,2010,58.75,52930.46449034982
Jharkhand,Ranchi,2011,41.356667,55727.36546290712
Jharkhand,Ranchi,2012,66.826088,60652.99235135825
Jharkhand,Ranchi,2013,76.823532,61092.295152988205
Jharkhand,Deoghar,2009,138.125,46208.3080141737
Jharkhand,Ranchi,2007,51.76923,43802.82022768396
Jharkhand,Palamu,2001,120.8,28500.0
Jharkhand,Bokaro,2010,138.27,52930.46449034982
Jharkhand,Palamu,2006,108.33334,35822.9968712304
Jharkhand,Jamtara,2009,183.33333,46208.3080141737
Jharkhand,Dhanbad,2010,137.474,52930.46449034982
Jharkhand,Dhanbad,2011,124.788,55727.36546290712
Jharkhand,Dhanbad,2012,172.0,60652.99235135825
Jharkhand,Dhanbad,2013,131.2,61092.295152988205
Jharkhand,Dhanbad,2018,95.985001,84656.4487562084
Jharkhand,Chatra,2013,96.383331,61092.295152988205
Jharkhand,Chatra,2012,102.16666,60652.99235135825
Jharkhand,Jamtara,2008,190.0,42041.80850422195
Jharkhand,Jamtara,2007,107.0,43802.82022768396
Jharkhand,Jamtara,2005,120.75,35232.748567551265
Jharkhand,Jamtara,2004,126.0,36886.0
Jharkhand,Jamtara,2002,21.0,29298.0
Jharkhand,Jamtara,2001,64.0,28500.0
Jharkhand,Jamtara,2000,53.0,26663.0
Jharkhand,Jamtara,2010,161.5,52930.46449034982
Jharkhand,Jamtara,2012,99.0,60652.99235135825
Jharkhand,Jamtara,2017,60.0,77708.73094797395
Jharkhand,Pashchimi Singhbhum,2013,119.375,61092.295152988205
Jharkhand,Pashchimi Singhbhum,2009,81.599998,46208.3080141737
Jharkhand,Pashchimi Singhbhum,2008,105.5,42041.80850422195
Jharkhand,Pashchimi Singhbhum,2007,97.371429,43802.82022768396
Jharkhand,Pashchimi Singhbhum,2006,104.0,35822.9968712304
Jharkhand,Pashchimi Singhbhum,2005,48.0,35232.748567551265
Jharkhand,Pashchimi Singhbhum,2004,117.8,36886.0
Jharkhand,Pashchimi Singhbhum,2002,103.0,29298.0
Jharkhand,Chatra,2011,63.43,55727.36546290712
Jharkhand,Dhanbad,2007,177.75,43802.82022768396
Jharkhand,Dhanbad,2009,165.33333,46208.3080141737
Jharkhand,Dhanbad,2006,113.8,35822.9968712304
Jharkhand,Dhanbad,2005,149.0,35232.748567551265
Jharkhand,Dhanbad,2004,119.2,36886.0
Jharkhand,Dhanbad,2001,67.0,28500.0
Jharkhand,Dhanbad,2000,144.8,26663.0
Jharkhand,Pashchimi Singhbhum,2012,114.55556,60652.99235135825
Jharkhand,Dhanbad,2008,168.5,42041.80850422195
Jharkhand,Palamu,2004,161.0,36886.0
Jharkhand,Chatra,2010,82.800003,52930.46449034982
Jharkhand,Chatra,2008,47.200001,42041.80850422195
Jharkhand,Bokaro,2012,180.0,60652.99235135825
Jharkhand,Bokaro,2011,115.07,55727.36546290712
Jharkhand,Pashchimi Singhbhum,2011,121.02143,55727.36546290712
Jharkhand,Bokaro,2009,136.2,46208.3080141737
Jharkhand,Bokaro,2008,120.75,42041.80850422195
Jharkhand,Bokaro,2007,148.39999,43802.82022768396
Jharkhand,Bokaro,2006,119.66666,35822.9968712304
Jharkhand,Bokaro,2005,120.0,35232.748567551265
Jharkhand,Bokaro,2004,143.28572,36886.0
Jharkhand,Palamu,2013,130.14999,61092.295152988205
Jharkhand,Palamu,2012,97.400002,60652.99235135825
Jharkhand,Palamu,2011,106.13,55727.36546290712
Jharkhand,Palamu,2010,106.52,52930.46449034982
Jharkhand,Palamu,2009,81.5,46208.3080141737
Jharkhand,Palamu,2008,90.5,42041.80850422195
Jharkhand,Bokaro,2013,152.42857,61092.295152988205
Jharkhand,Simdega,2007,163.26666,43802.82022768396
Jharkhand,Simdega,2008,63.666668,42041.80850422195
Jharkhand,Simdega,2009,73.75,46208.3080141737
Jharkhand,Chatra,2006,149.0,35822.9968712304
Jharkhand,Chatra,2004,63.666668,36886.0
Jharkhand,Simdega,2013,63.0,61092.295152988205
Jharkhand,Simdega,2012,62.0,60652.99235135825
Jharkhand,Simdega,2011,68.5,55727.36546290712
Jharkhand,Hazaribagh,2013,124.375,61092.295152988205
Jharkhand,Hazaribagh,2012,119.8,60652.99235135825
Jharkhand,Chatra,2009,62.25,46208.3080141737
Jharkhand,Hazaribagh,2011,206.0,55727.36546290712
Jharkhand,Hazaribagh,2009,115.3625,46208.3080141737
Jharkhand,Hazaribagh,2008,113.66666,42041.80850422195
Jharkhand,Hazaribagh,2007,21.0,43802.82022768396
Jharkhand,Hazaribagh,2005,106.33334,35232.748567551265
Jharkhand,Hazaribagh,2004,71.0,36886.0
Jharkhand,Hazaribagh,2001,277.0,28500.0
Jharkhand,Simdega,2010,57.5,52930.46449034982
Jharkhand,Hazaribagh,2010,111.875,52930.46449034982
Jharkhand,Sahebganj,2016,48.0,71539.02124087178
Jharkhand,Purbi Singhbhum,2007,123.3375,43802.82022768396
Jharkhand,Saraikela Kharsawan,2005,121.775,35232.748567551265
Jharkhand,Latehar,2007,118.9,43802.82022768396
Jharkhand,Latehar,2008,128.14285,42041.80850422195
Jharkhand,Latehar,2009,74.666664,46208.3080141737
Jharkhand,Giridih,2011,70.360001,55727.36546290712
Jharkhand,Giridih,2012,78.333336,60652.99235135825
Jharkhand,Giridih,2013,83.699997,61092.295152988205
Jharkhand,Latehar,2010,96.400002,52930.46449034982
Jharkhand,Latehar,2011,115.66666,55727.36546290712
Jharkhand,Latehar,2012,155.83333,60652.99235135825
Jharkhand,Godda,2000,170.0,26663.0
Jharkhand,Godda,2002,81.5,29298.0
Jharkhand,Godda,2004,113.75,36886.0
Jharkhand,Godda,2005,139.0,35232.748567551265
Jharkhand,Godda,2012,131.8,60652.99235135825
Jharkhand,Godda,2013,21.0,61092.295152988205
Jharkhand,Garhwa,2018,25.0,84656.4487562084
Jharkhand,Khunti,2013,58.799999,61092.295152988205
Jharkhand,Khunti,2012,70.333336,60652.99235135825
Jharkhand,Khunti,2011,73.557503,55727.36546290712
Jharkhand,Koderma,2013,79.0,61092.295152988205
Jharkhand,Khunti,2009,128.0,46208.3080141737
Jharkhand,Khunti,2008,60.0,42041.80850422195
Jharkhand,Garhwa,2011,122.0,55727.36546290712
Jharkhand,Garhwa,2010,122.0,52930.46449034982
Jharkhand,Garhwa,2009,28.0,46208.3080141737
Jharkhand,Lohardaga,2001,41.0,28500.0
Jharkhand,Lohardaga,2004,138.0,36886.0
Jharkhand,Lohardaga,2006,104.0,35822.9968712304
Jharkhand,Lohardaga,2007,114.73334,43802.82022768396
Jharkhand,Latehar,2006,110.0,35822.9968712304
Jharkhand,Lohardaga,2008,27.0,42041.80850422195
Jharkhand,Latehar,2004,134.66667,36886.0
Jharkhand,Saraikela Kharsawan,2004,296.25,36886.0
Jharkhand,Koderma,2012,46.0,60652.99235135825
Jharkhand,Koderma,2011,200.29001,55727.36546290712
Jharkhand,Koderma,2010,216.0,52930.46449034982
Jharkhand,Koderma,2009,115.5,46208.3080141737
Jharkhand,Koderma,2004,50.0,36886.0
Jharkhand,Giridih,2000,73.666664,26663.0
Jharkhand,Giridih,2004,62.0,36886.0
Jharkhand,Giridih,2005,81.0,35232.748567551265
Jharkhand,Giridih,2006,77.0,35822.9968712304
Jharkhand,Giridih,2008,79.75,42041.80850422195
Jharkhand,Giridih,2009,61.599998,46208.3080141737
Jharkhand,Giridih,2010,52.634998,52930.46449034982
Jharkhand,Dumka,2006,66.0,35822.9968712304
Jharkhand,Dumka,2008,83.375,42041.80850422195
Jharkhand,Dumka,2009,71.46154,46208.3080141737
Jharkhand,Dumka,2010,55.827274,52930.46449034982
Jharkhand,Dumka,2011,53.220001,55727.36546290712
Jharkhand,Dumka,2012,89.099998,60652.99235135825
Jharkhand,Dumka,2013,89.099998,61092.295152988205
Jharkhand,Saraikela Kharsawan,2013,104.5,61092.295152988205
Jharkhand,Dumka,2004,75.699997,36886.0
Jharkhand,Dumka,2002,67.5,29298.0
Jharkhand,Saraikela Kharsawan,2012,95.666664,60652.99235135825
Jharkhand,Saraikela Kharsawan,2011,64.610001,55727.36546290712
Jharkhand,Saraikela Kharsawan,2010,166.66667,52930.46449034982
Jharkhand,Saraikela Kharsawan,2009,170.60001,46208.3080141737
Jharkhand,Saraikela Kharsawan,2008,106.33334,42041.80850422195
Jharkhand,Saraikela Kharsawan,2007,69.580002,43802.82022768396
Jharkhand,Saraikela Kharsawan,2006,189.66667,35822.9968712304
Jharkhand,Latehar,2001,107.0,28500.0
Jharkhand,Lohardaga,2009,78.0,46208.3080141737
Jharkhand,Khunti,2010,83.866669,52930.46449034982
Jharkhand,Khunti,2007,61.25,43802.82022768396
Jharkhand,Khunti,2004,140.0,36886.0
Jharkhand,Sahebganj,2000,178.0,26663.0
Jharkhand,Sahebganj,2004,90.775002,36886.0
Jharkhand,Sahebganj,2005,113.5,35232.748567551265
Jharkhand,Gumla,2004,142.33333,36886.0
Jharkhand,Gumla,2006,137.66667,35822.9968712304
Jharkhand,Gumla,2007,82.074997,43802.82022768396
Jharkhand,Gumla,2008,87.0,42041.80850422195
Jharkhand,Gumla,2009,55.555557,46208.3080141737
Jharkhand,Gumla,2010,79.428574,52930.46449034982
Jharkhand,Gumla,2011,79.866669,55727.36546290712
Jharkhand,Gumla,2012,68.833336,60652.99235135825
