state,district,year,chloride
Tamilnadu,Tiruppur,2001,366.5
Tamilnadu,Tiruppur,2002,337.1579
Tamilnadu,Tiruppur,2004,346.55554
Tamilnadu,Tiruppur,2005,284.05264
Tamilnadu,Tiruppur,2006,373.70587
Tamilnadu,Tiruppur,2007,358.5
Tamilnadu,Tiruppur,2009,336.6842
Tamilnadu,Tiruppur,2010,336.17648
Tamilnadu,Tiruppur,2011,277.625
Tamilnadu,Tiruppur,2012,345.0
Tamilnadu,Tiruppur,2013,366.53333
Tamilnadu,Tiruppur,2014,309.45999
Tamilnadu,Tiruppur,2015,352.0
Tamilnadu,Tiruppur,2016,321.75433
Tamilnadu,Tiruppur,2017,419.31967
Tamilnadu,Tiruppur,2018,307.67926
Tamilnadu,Tiruvannamalai,2000,264.875
Tamilnadu,Tiruvannamalai,2001,188.88889
Tamilnadu,Tiruvannamalai,2002,186.39999
Tamilnadu,Tiruvannamalai,2004,239.45454
Tamilnadu,Tiruvannamalai,2005,296.29999
Tamilnadu,Tiruvannamalai,2006,159.16667
Tamilnadu,Tiruvannamalai,2007,284.0
Tamilnadu,Tiruvannamalai,2009,266.22223
Tamilnadu,Tiruvannamalai,2010,139.33333
Tamilnadu,Tiruvannamalai,2011,115.4
Tamilnadu,Tiruvannamalai,2012,109.75
Tamilnadu,Tiruvannamalai,2013,249.0
Tamilnadu,Tiruvannamalai,2014,260.44446
Tamilnadu,Tiruvannamalai,2016,260.24573
Tamilnadu,Tiruvannamalai,2017,246.34706
Tamilnadu,Tiruvannamalai,2018,299.87479
Rajasthan,Tonk,2000,308.27274
Rajasthan,Tonk,2001,307.64706
Rajasthan,Tonk,2002,393.76923
Rajasthan,Tonk,2004,243.8
Rajasthan,Tonk,2005,516.66669
Rajasthan,Tonk,2006,517.0
Rajasthan,Tonk,2007,1043.75
Rajasthan,Tonk,2008,283.75
Rajasthan,Tonk,2009,316.0
Rajasthan,Tonk,2010,456.0
Rajasthan,Tonk,2011,575.47369
Rajasthan,Tonk,2012,367.14285
Rajasthan,Tonk,2013,257.07693
Rajasthan,Tonk,2014,391.28571
Rajasthan,Tonk,2015,358.73685
Rajasthan,Tonk,2016,329.52942
Rajasthan,Tonk,2017,337.88235
Rajasthan,Tonk,2018,538.91669
Karnataka,Tumkur,2001,329.3125
Karnataka,Tumkur,2002,288.87692
Karnataka,Tumkur,2004,252.94737
Karnataka,Tumkur,2005,369.66666
Karnataka,Tumkur,2006,213.26923
Karnataka,Tumkur,2009,35.0
Karnataka,Tumkur,2010,512.19049
Karnataka,Tumkur,2011,275.46155
Karnataka,Tumkur,2012,254.86046
Karnataka,Tumkur,2013,170.47945
Karnataka,Tumkur,2014,155.34445
Karnataka,Tumkur,2016,168.57797
Karnataka,Tumkur,2017,184.0
Karnataka,Tumkur,2018,219.62727
Rajasthan,Udaipur,2000,180.58333
Rajasthan,Udaipur,2001,155.8421
Rajasthan,Udaipur,2002,197.10811
Rajasthan,Udaipur,2004,182.66667
Rajasthan,Udaipur,2005,291.75
Rajasthan,Udaipur,2006,274.92307
Rajasthan,Udaipur,2007,238.41936
Rajasthan,Udaipur,2008,366.04999
Rajasthan,Udaipur,2009,161.92683
Rajasthan,Udaipur,2010,226.86667
Rajasthan,Udaipur,2011,176.77777
Rajasthan,Udaipur,2012,152.71428
Rajasthan,Udaipur,2013,283.80768
Rajasthan,Udaipur,2014,184.38461
Rajasthan,Udaipur,2015,251.39555
Rajasthan,Udaipur,2016,249.56444
Rajasthan,Udaipur,2017,239.21213
Rajasthan,Udaipur,2018,187.64999
Assam,Udalguri,2014,33.34
Assam,Udalguri,2015,56.822224
Assam,Udalguri,2016,38.858246
Assam,Udalguri,2018,25.827858
Uttarakhand,Udam Singh Nagar,2000,25.314285
Uttarakhand,Udam Singh Nagar,2001,128.83333
Uttarakhand,Udam Singh Nagar,2002,59.209999
Uttarakhand,Udam Singh Nagar,2003,14.0
Uttarakhand,Udam Singh Nagar,2004,51.011112
Uttarakhand,Udam Singh Nagar,2005,36.028572
Uttarakhand,Udam Singh Nagar,2006,66.206665
Uttarakhand,Udam Singh Nagar,2007,56.821053
Uttarakhand,Udam Singh Nagar,2008,26.0
Uttarakhand,Udam Singh Nagar,2009,22.183332
Uttarakhand,Udam Singh Nagar,2010,28.627274
Uttarakhand,Udam Singh Nagar,2011,12.4375
Uttarakhand,Udam Singh Nagar,2012,18.533333
Uttarakhand,Udam Singh Nagar,2013,44.200001
Uttarakhand,Udam Singh Nagar,2014,16.325001
Uttarakhand,Udam Singh Nagar,2015,16.969999
Uttarakhand,Udam Singh Nagar,2016,25.780001
Jammu And Kashmir,Udhampur,2000,28.75
Jammu And Kashmir,Udhampur,2001,28.875
Jammu And Kashmir,Udhampur,2002,29.5
Jammu And Kashmir,Udhampur,2003,39.222221
Jammu And Kashmir,Udhampur,2004,34.57143
Jammu And Kashmir,Udhampur,2005,30.444445
Jammu And Kashmir,Udhampur,2006,33.125
Jammu And Kashmir,Udhampur,2007,30.222221
Jammu And Kashmir,Udhampur,2008,24.777779
Jammu And Kashmir,Udhampur,2009,33.577778
Jammu And Kashmir,Udhampur,2010,23.244444
Jammu And Kashmir,Udhampur,2012,57.81818
Jammu And Kashmir,Udhampur,2013,51.75
Jammu And Kashmir,Udhampur,2014,46.555557
Jammu And Kashmir,Udhampur,2015,24.882353
Jammu And Kashmir,Udhampur,2016,23.111111
Karnataka,Udupi,2001,3.9000001
Karnataka,Udupi,2002,77.318748
Karnataka,Udupi,2004,153.14285
Karnataka,Udupi,2006,45.599998
Karnataka,Udupi,2007,171.8
Karnataka,Udupi,2009,115.58334
Karnataka,Udupi,2010,69.92308
Karnataka,Udupi,2012,69.769234
Karnataka,Udupi,2013,94.328575
Karnataka,Udupi,2014,39.163933
Karnataka,Udupi,2016,26.209227
Karnataka,Udupi,2017,36.217392
Karnataka,Udupi,2018,60.927906
Madhya Pradesh,Ujjain,2000,374.25
Madhya Pradesh,Ujjain,2001,230.2
Madhya Pradesh,Ujjain,2002,155.92857
Madhya Pradesh,Ujjain,2004,203.21053
Madhya Pradesh,Ujjain,2005,243.85001
Madhya Pradesh,Ujjain,2006,188.78572
Madhya Pradesh,Ujjain,2007,224.83333
Madhya Pradesh,Ujjain,2008,197.35001
Madhya Pradesh,Ujjain,2009,209.0
Madhya Pradesh,Ujjain,2010,204.66667
Madhya Pradesh,Ujjain,2011,21.0
Madhya Pradesh,Ujjain,2012,215.76881
Madhya Pradesh,Ujjain,2013,263.6875
Madhya Pradesh,Ujjain,2014,266.0
Madhya Pradesh,Ujjain,2015,308.10345
Madhya Pradesh,Ujjain,2016,253.0
Madhya Pradesh,Ujjain,2017,257.0
Madhya Pradesh,Ujjain,2018,222.32143
Madhya Pradesh,Umaria,2001,43.636364
Madhya Pradesh,Umaria,2002,69.272728
Madhya Pradesh,Umaria,2004,55.200001
Madhya Pradesh,Umaria,2005,71.125
Madhya Pradesh,Umaria,2006,70.0
Madhya Pradesh,Umaria,2007,50.299999
Madhya Pradesh,Umaria,2008,78.0
Madhya Pradesh,Umaria,2009,41.0
Madhya Pradesh,Umaria,2010,17.788889
Madhya Pradesh,Umaria,2011,22.736364
Madhya Pradesh,Umaria,2012,36.42709
Madhya Pradesh,Umaria,2013,46.153847
Madhya Pradesh,Umaria,2014,67.153847
Madhya Pradesh,Umaria,2015,65.384613
Madhya Pradesh,Umaria,2016,83.46154
Madhya Pradesh,Umaria,2017,44.764706
Madhya Pradesh,Umaria,2018,56.25
Himachal Pradesh,Una,2000,59.900002
Himachal Pradesh,Una,2002,32.0
Himachal Pradesh,Una,2003,45.736843
Himachal Pradesh,Una,2004,35.722221
Himachal Pradesh,Una,2005,55.599998
Himachal Pradesh,Una,2006,47.770588
Himachal Pradesh,Una,2007,37.400002
Himachal Pradesh,Una,2008,44.814285
Himachal Pradesh,Una,2009,29.105
Himachal Pradesh,Una,2010,48.666668
Himachal Pradesh,Una,2011,44.157894
Himachal Pradesh,Una,2012,51.35294
Himachal Pradesh,Una,2013,44.277779
Himachal Pradesh,Una,2014,45.611111
Himachal Pradesh,Una,2015,53.433334
Himachal Pradesh,Una,2018,58.285713
Uttar Pradesh,Unnao,2000,54.933334
Uttar Pradesh,Unnao,2001,63.674999
Uttar Pradesh,Unnao,2002,86.5625
Uttar Pradesh,Unnao,2004,25.762501
Uttar Pradesh,Unnao,2016,23.392307
Uttar Pradesh,Unnao,2018,34.977142
Uttarakhand,Uttar Kashi,2016,14.022223
Karnataka,Uttara Kannada,2000,21.0
Karnataka,Uttara Kannada,2001,41.610001
Karnataka,Uttara Kannada,2002,32.783333
Karnataka,Uttara Kannada,2004,60.696968
Karnataka,Uttara Kannada,2005,49.964287
Karnataka,Uttara Kannada,2006,40.875
Karnataka,Uttara Kannada,2010,71.333336
Karnataka,Uttara Kannada,2011,49.030304
Karnataka,Uttara Kannada,2012,63.407406
Karnataka,Uttara Kannada,2013,52.316666
Karnataka,Uttara Kannada,2014,36.827499
Karnataka,Uttara Kannada,2016,42.290237
Karnataka,Uttara Kannada,2017,50.969593
Karnataka,Uttara Kannada,2018,35.551369
Gujarat,Vadodara,2000,225.34483
Gujarat,Vadodara,2001,309.11765
Gujarat,Vadodara,2002,179.6875
Gujarat,Vadodara,2004,321.27585
Gujarat,Vadodara,2005,245.03448
Gujarat,Vadodara,2006,298.0
Gujarat,Vadodara,2007,288.03705
Gujarat,Vadodara,2008,372.20001
Gujarat,Vadodara,2009,228.17647
Gujarat,Vadodara,2010,356.03705
Gujarat,Vadodara,2011,201.2381
Gujarat,Vadodara,2012,295.47827
Gujarat,Vadodara,2013,324.5
Gujarat,Vadodara,2014,255.23334
Gujarat,Vadodara,2015,332.5
Gujarat,Vadodara,2016,279.20691
Gujarat,Vadodara,2017,221.25
Gujarat,Vadodara,2018,150.46666
Bihar,Vaishali,2001,40.75
Bihar,Vaishali,2006,105.33334
Bihar,Vaishali,2007,139.5
Bihar,Vaishali,2008,12.55
Bihar,Vaishali,2009,119.66666
Bihar,Vaishali,2010,117.0
Bihar,Vaishali,2011,104.13333
Bihar,Vaishali,2012,49.633999
Bihar,Vaishali,2013,43.716667
Bihar,Vaishali,2016,73.648888
Gujarat,Valsad,2000,162.39999
Gujarat,Valsad,2001,121.5
Gujarat,Valsad,2002,90.916664
Gujarat,Valsad,2004,105.5
Gujarat,Valsad,2005,190.76923
Gujarat,Valsad,2006,129.23077
Gujarat,Valsad,2007,154.91667
Gujarat,Valsad,2008,114.83334
Gujarat,Valsad,2009,123.92308
Gujarat,Valsad,2010,109.875
Gujarat,Valsad,2011,120.76923
Gujarat,Valsad,2012,150.25
Gujarat,Valsad,2013,87.181816
Gujarat,Valsad,2014,78.666664
Gujarat,Valsad,2015,100.09091
Gujarat,Valsad,2016,94.260872
Gujarat,Valsad,2017,106.80031
Gujarat,Valsad,2018,117.85714
Uttar Pradesh,Varanasi,2000,105.0
Uttar Pradesh,Varanasi,2002,386.5
Uttar Pradesh,Varanasi,2004,108.81818
Uttar Pradesh,Varanasi,2016,32.442856
Uttar Pradesh,Varanasi,2018,43.333332
Tamilnadu,Vellore,2000,536.89655
Tamilnadu,Vellore,2001,368.7037
Tamilnadu,Vellore,2002,548.66669
Tamilnadu,Vellore,2004,544.72223
Tamilnadu,Vellore,2005,463.35715
Tamilnadu,Vellore,2006,624.70831
Tamilnadu,Vellore,2007,602.36365
Tamilnadu,Vellore,2009,643.35297
Tamilnadu,Vellore,2010,479.35715
Tamilnadu,Vellore,2011,633.85712
Tamilnadu,Vellore,2012,517.52942
Tamilnadu,Vellore,2013,737.14288
Tamilnadu,Vellore,2016,529.33923
Tamilnadu,Vellore,2017,502.81155
Tamilnadu,Vellore,2018,383.77158
Madhya Pradesh,Vidisha,2000,88.599998
Madhya Pradesh,Vidisha,2001,89.800003
Madhya Pradesh,Vidisha,2002,83.800003
Madhya Pradesh,Vidisha,2004,112.23529
Madhya Pradesh,Vidisha,2005,26.923077
Madhya Pradesh,Vidisha,2006,96.5
Madhya Pradesh,Vidisha,2007,116.91666
Madhya Pradesh,Vidisha,2008,125.05
Madhya Pradesh,Vidisha,2009,114.73684
Madhya Pradesh,Vidisha,2010,115.26316
Madhya Pradesh,Vidisha,2011,195.30769
Madhya Pradesh,Vidisha,2012,89.370712
Madhya Pradesh,Vidisha,2013,120.88837
Madhya Pradesh,Vidisha,2014,109.04762
Madhya Pradesh,Vidisha,2016,117.75
Madhya Pradesh,Vidisha,2017,93.75
Madhya Pradesh,Vidisha,2018,149.2
Karnataka,Vijayapura,2014,107.0
Karnataka,Vijayapura,2017,746.0
Telangana,Vikarabad,2004,211.66667
Telangana,Vikarabad,2005,114.33334
Telangana,Vikarabad,2006,145.33333
Telangana,Vikarabad,2007,151.625
Telangana,Vikarabad,2008,245.0
Telangana,Vikarabad,2009,177.0
Telangana,Vikarabad,2010,97.0
Telangana,Vikarabad,2011,70.916664
Telangana,Vikarabad,2012,132.83333
Telangana,Vikarabad,2013,139.36363
Telangana,Vikarabad,2014,144.46153
Telangana,Vikarabad,2015,124.08334
Telangana,Vikarabad,2016,109.0
Telangana,Vikarabad,2017,95.066666
Telangana,Vikarabad,2018,118.90909
Tamilnadu,Villupuram,2000,339.83334
Tamilnadu,Villupuram,2001,415.0
Tamilnadu,Villupuram,2002,309.0
Tamilnadu,Villupuram,2004,412.93332
Tamilnadu,Villupuram,2005,311.86365
Tamilnadu,Villupuram,2006,325.39999
Tamilnadu,Villupuram,2007,260.875
Tamilnadu,Villupuram,2009,314.22223
Tamilnadu,Villupuram,2010,303.0625
Tamilnadu,Villupuram,2011,234.5
Tamilnadu,Villupuram,2012,246.75
Tamilnadu,Villupuram,2013,429.30768
Tamilnadu,Villupuram,2014,405.98001
Tamilnadu,Villupuram,2016,222.30333
Tamilnadu,Villupuram,2017,244.69609
Tamilnadu,Villupuram,2018,246.8609
Tamilnadu,Viluppuram,2018,121.0
Tamilnadu,Virudhunagar,2000,775.15387
Tamilnadu,Virudhunagar,2001,607.16669
Tamilnadu,Virudhunagar,2002,437.875
Tamilnadu,Virudhunagar,2004,434.5
Tamilnadu,Virudhunagar,2005,380.28571
Tamilnadu,Virudhunagar,2006,338.0
Tamilnadu,Virudhunagar,2007,353.20001
Tamilnadu,Virudhunagar,2009,344.70001
Tamilnadu,Virudhunagar,2010,471.0
Tamilnadu,Virudhunagar,2011,391.375
Tamilnadu,Virudhunagar,2012,370.60001
Tamilnadu,Virudhunagar,2013,479.375
Tamilnadu,Virudhunagar,2014,351.0
Tamilnadu,Virudhunagar,2016,245.73654
Tamilnadu,Virudhunagar,2017,331.97693
Tamilnadu,Virudhunagar,2018,290.0007
Andhra Pradesh,Visakhapatanam,2004,238.47575
Andhra Pradesh,Visakhapatanam,2005,235.6875
Andhra Pradesh,Visakhapatanam,2006,215.21892
Andhra Pradesh,Visakhapatanam,2007,219.28947
Andhra Pradesh,Visakhapatanam,2008,192.86757
Andhra Pradesh,Visakhapatanam,2009,202.01579
Andhra Pradesh,Visakhapatanam,2010,198.75676
Andhra Pradesh,Visakhapatanam,2011,213.21317
Andhra Pradesh,Visakhapatanam,2012,149.64865
Andhra Pradesh,Visakhapatanam,2013,210.01785
